,Entity,Code,Year,Cellular Subscription,Internet Users(%),No. of Internet Users,Broadband Subscription
474,Azerbaijan,AZE,1994,0.006507275,0.001431415,112,0
475,Azerbaijan,AZE,1995,0.077166207,0.002055556,162,0
476,Azerbaijan,AZE,1996,0.216407418,0.006354585,505,0
477,Azerbaijan,AZE,1997,0.504689336,0.025187934,2015,0
478,Azerbaijan,AZE,1998,0.813526571,0.037485108,3014,0
479,Azerbaijan,AZE,1999,4.5939188,0.099228941,8039,0
480,Azerbaijan,AZE,2000,5.175592899,0.147757575,12102,0
481,Azerbaijan,AZE,2001,8.905373573,0.305564642,25307,0
482,Azerbaijan,AZE,2002,9.595192909,4.999713898,418582,0.012081583
483,Azerbaijan,AZE,2003,12.64256954,0,0,0
484,Azerbaijan,AZE,2004,17.23910904,0,0,0
485,Azerbaijan,AZE,2005,26.25721741,8.030375481,695129,0.025577949
486,Azerbaijan,AZE,2006,38.5103569,11.99217701,1050917,0.045827731
487,Azerbaijan,AZE,2007,51.79819107,14.53999996,1290921,0.167349756
488,Azerbaijan,AZE,2008,74.22460175,17.07999992,1537148,0.68012768
489,Azerbaijan,AZE,2009,86.92047119,27.39999962,2498779,1.120525002
490,Azerbaijan,AZE,2010,100.7489853,46,4249113,5.262076378
491,Azerbaijan,AZE,2011,110.6472855,50,4679509,10.64771175
492,Azerbaijan,AZE,2012,109.2880402,54.20000076,5141183,14.78294182
493,Azerbaijan,AZE,2013,107.9339066,73,7018569,18.24285126
494,Azerbaijan,AZE,2014,111.0134583,75.00001526,7306411,19.9678669
495,Azerbaijan,AZE,2015,111.1650772,77,7594883,19.73923302
496,Azerbaijan,AZE,2016,104.6523743,78.19999695,7801430,18.52561569
497,Azerbaijan,AZE,2017,102.8610535,79,7956540,18.33575821
498,Azerbaijan,AZE,2018,103.9214172,79.79999542,8101714,19.0050354
499,Azerbaijan,AZE,2019,106.9924545,81.09999847,8298769,19.33785439
500,Azerbaijan,AZE,2020,102.0230713,84.59999847,8701069,19.68082809
501,Bahamas,BHS,1980,0,0,0,0
502,Bahamas,BHS,1981,0,0,0,0
503,Bahamas,BHS,1982,0,0,0,0
504,Bahamas,BHS,1983,0,0,0,0
505,Bahamas,BHS,1984,0,0,0,0
506,Bahamas,BHS,1985,0,0,0,0
507,Bahamas,BHS,1986,0,0,0,0
508,Bahamas,BHS,1987,0,0,0,0
509,Bahamas,BHS,1988,0,0,0,0
510,Bahamas,BHS,1989,0,0,0,0
511,Bahamas,BHS,1990,0.750127792,0,0,0
512,Bahamas,BHS,1991,0.773922622,0,0,0
513,Bahamas,BHS,1992,0.977337062,0,0,0
514,Bahamas,BHS,1993,0.88575232,0,0,0
515,Bahamas,BHS,1995,1.46332407,0.960030735,2876,0
516,Bahamas,BHS,1996,1.742388487,1.746950746,5327,0
517,Bahamas,BHS,1997,2.15758729,1.362953901,4228,0
518,Bahamas,BHS,1998,2.777729988,2.335590601,7367,0
519,Bahamas,BHS,1999,5.410763741,3.764557838,12057,0
520,Bahamas,BHS,2000,10.57671356,8,26003,0
521,Bahamas,BHS,2001,20.01037598,11.80000019,38897,1.367730975
522,Bahamas,BHS,2002,39.57583237,18,60123,2.450757265
523,Bahamas,BHS,2003,39.03439331,20,67701,3.494087219
524,Bahamas,BHS,2004,58.32878494,22,75481,4.0148139
525,Bahamas,BHS,2005,70.11380005,25,86954,4.119325638
526,Bahamas,BHS,2006,76.42350006,26,91695,5.011887074
527,Bahamas,BHS,2007,110.850975,27,96573,6.076072216
528,Bahamas,BHS,2008,104.1809082,31.54000092,114429,7.419671059
529,Bahamas,BHS,2009,102.6338348,33.88000107,124700,9.035652161
530,Bahamas,BHS,2010,120.6892929,43,160509,6.959446907
531,Bahamas,BHS,2011,83.09462738,65,245671,4.309495926
532,Bahamas,BHS,2012,82.51187897,71.74819946,274130,21.43383598
533,Bahamas,BHS,2013,78.16564178,72,277675,19.74295235
534,Bahamas,BHS,2014,84.94710541,76.91999817,299324,20.82059669
535,Bahamas,BHS,2015,83.15606689,78,306311,21.6506424
536,Bahamas,BHS,2016,95.30865479,80,316789,22.52480698
537,Bahamas,BHS,2017,92.60913086,80.59999847,321616,22.75490761
538,Bahamas,BHS,2018,100.7960892,83,333586,21.05814552
539,Bahamas,BHS,2019,109.2494659,85,343879,21.12934685
540,Bahamas,BHS,2020,118.5014877,87,353636,21.10648918
541,Bahrain,BHR,1980,0,0,0,0
542,Bahrain,BHR,1981,0,0,0,0
543,Bahrain,BHR,1982,0,0,0,0
544,Bahrain,BHR,1983,0,0,0,0
545,Bahrain,BHR,1984,0,0,0,0
546,Bahrain,BHR,1985,0,0,0,0
547,Bahrain,BHR,1986,0.142567128,0,0,0
548,Bahrain,BHR,1987,0.381316394,0,0,0
549,Bahrain,BHR,1988,0.620380998,0,0,0
550,Bahrain,BHR,1989,0.883623958,0,0,0
551,Bahrain,BHR,1990,1.037845969,0,0,0
552,Bahrain,BHR,1991,1.442639709,0,0,0
553,Bahrain,BHR,1992,1.851129651,0,0,0
554,Bahrain,BHR,1993,2.11857295,0,0,0
555,Bahrain,BHR,1994,3.205339432,0,0,0
556,Bahrain,BHR,1995,4.896247387,0.346205831,2122,0
557,Bahrain,BHR,1996,6.926275253,0.843254209,5336,0
558,Bahrain,BHR,1997,9.84030056,1.646299243,10745,0
559,Bahrain,BHR,1998,15.00130367,3.218202114,21642,0
560,Bahrain,BHR,1999,20.96769905,4.720357895,32671,0
561,Bahrain,BHR,2000,30.95449829,6.153732777,43780,0
562,Bahrain,BHR,2001,42.94876862,15.0386343,109822,0.168591276
563,Bahrain,BHR,2002,52.91329956,18.05072021,135079,0.677416444
564,Bahrain,BHR,2003,56.90310287,21.55494499,167754,1.250404477
565,Bahrain,BHR,2004,78.29953766,21.45868111,178848,1.802266479
566,Bahrain,BHR,2005,86.27238464,21.30373383,192144,2.410353899
567,Bahrain,BHR,2006,94.68029785,28.2439518,274245,4.030391693
568,Bahrain,BHR,2007,107.7284012,32.90999985,342443,6.588642597
569,Bahrain,BHR,2008,129.2597351,51.95000076,576828,8.398937225
570,Bahrain,BHR,2009,118.3024521,53,625114,11.77249432
571,Bahrain,BHR,2010,126.2833862,55,667510,12.48424435
572,Bahrain,BHR,2011,132.5078125,76.99996948,933306,22.80802536
573,Bahrain,BHR,2012,163.3841858,88,1077954,22.72305489
574,Bahrain,BHR,2013,168.071701,90.00003815,1135515,22.81746101
575,Bahrain,BHR,2014,174.3161163,90.50313568,1186625,21.52364159
576,Bahrain,BHR,2015,183.624527,93.478302,1273321,18.44522476
577,Bahrain,BHR,2016,210.0492249,97.99997711,1381474,16.29866028
578,Bahrain,BHR,2017,158.2568054,95.87813568,1396795,12.99552345
579,Bahrain,BHR,2018,133.3409424,98.64467621,1467188,8.048444748
580,Bahrain,BHR,2019,115.792923,99.70149231,1489735,8.5909338
581,Bahrain,BHR,2020,102.7678452,99.66999817,1472602,8.752362251
582,Bangladesh,BGD,1980,0,0,0,0
583,Bangladesh,BGD,1981,0,0,0,0
584,Bangladesh,BGD,1982,0,0,0,0
585,Bangladesh,BGD,1983,0,0,0,0
586,Bangladesh,BGD,1984,0,0,0,0
587,Bangladesh,BGD,1985,0,0,0,0
588,Bangladesh,BGD,1986,0,0,0,0
589,Bangladesh,BGD,1987,0,0,0,0
590,Bangladesh,BGD,1988,0,0,0,0
591,Bangladesh,BGD,1989,0,0,0,0
592,Bangladesh,BGD,1990,0,0,0,0
593,Bangladesh,BGD,1991,0,0,0,0
594,Bangladesh,BGD,1992,0.000231516,0,0,0
595,Bangladesh,BGD,1993,0.000453101,0,0,0
596,Bangladesh,BGD,1994,0.000979264,0,0,0
597,Bangladesh,BGD,1995,0.002170705,0,0,0
598,Bangladesh,BGD,1996,0.003399917,0,0,0
599,Bangladesh,BGD,1997,0.021637715,0.000751046,917,0
600,Bangladesh,BGD,1998,0.061133258,0.003684813,4582,0
601,Bangladesh,BGD,1999,0.119019426,0.036170408,45848,0
602,Bangladesh,BGD,2000,0.218552947,0.071039423,91778,0
603,Bangladesh,BGD,2001,0.399727255,0.129807979,170919,0
604,Bangladesh,BGD,2002,0.811454952,0.139920294,187689,0
605,Bangladesh,BGD,2003,1.012674332,0.163877666,223698,0
606,Bangladesh,BGD,2004,2.03053689,0.19903633,276242,0
607,Bangladesh,BGD,2005,6.473166466,0.241637319,340497,0
608,Bangladesh,BGD,2006,13.57566357,1,1426288,0
609,Bangladesh,BGD,2007,24.09218407,1.799999952,2594447,0.030639201
610,Bangladesh,BGD,2008,30.93465805,2.5,3635533,0.034649033
611,Bangladesh,BGD,2009,35.19574356,3.099999905,4547911,0.217028916
612,Bangladesh,BGD,2010,46.02655411,3.700000048,5490472,0.280920058
613,Bangladesh,BGD,2011,56.51968002,4.5,6759495,0.313854188
614,Bangladesh,BGD,2012,64.3551712,5,7604533,0.397641182
615,Bangladesh,BGD,2013,76.29745483,6.630000114,10212199,0.99850148
616,Bangladesh,BGD,2014,82.10473633,11.89999962,18559396,2.00182724
617,Bangladesh,BGD,2015,84.0770874,12.89999962,20360069,3.131355762
618,Bangladesh,BGD,2016,86.0769043,18.10000038,28921009,4.173006058
619,Bangladesh,BGD,2017,94.526474,19.79999924,32035204,4.571801186
620,Bangladesh,BGD,2018,100.2447128,21.79999924,35683100,4.990118504
621,Bangladesh,BGD,2019,101.5491562,23.79999924,39392860,4.959024906
622,Bangladesh,BGD,2020,107.0375443,24.79999924,41520393,6.10410881
623,Barbados,BRB,1980,0,0,0,0
624,Barbados,BRB,1981,0,0,0,0
625,Barbados,BRB,1982,0,0,0,0
626,Barbados,BRB,1983,0,0,0,0
627,Barbados,BRB,1984,0,0,0,0
628,Barbados,BRB,1985,0,0,0,0
629,Barbados,BRB,1986,0,0,0,0
630,Barbados,BRB,1987,0,0,0,0
631,Barbados,BRB,1988,0,0,0,0
632,Barbados,BRB,1989,0,0,0,0
633,Barbados,BRB,1990,0,0,0,0
634,Barbados,BRB,1991,0.185563475,0,0,0
635,Barbados,BRB,1992,0.302792847,0,0,0
636,Barbados,BRB,1993,0.591191232,0,0,0
637,Barbados,BRB,1994,1.120074868,0,0,0
638,Barbados,BRB,1995,1.734879971,0.007752238,20,0
639,Barbados,BRB,1996,2.352751732,0.3894642,1024,0
640,Barbados,BRB,1997,2.987840652,0.783428907,2062,0
641,Barbados,BRB,1998,4.455401421,1.970249295,5195,0
642,Barbados,BRB,1999,7.509308338,2.376246929,6278,0
643,Barbados,BRB,2000,10.48450375,3.97367835,10517,0
644,Barbados,BRB,2001,19.49027443,11.93645,31677,0
645,Barbados,BRB,2002,35.54649353,27.83632278,74175,0
646,Barbados,BRB,2003,51.0336113,39.6896286,106173,9.958480835
647,Barbados,BRB,2004,72.70236969,49.79999924,133720,10.76342964
648,Barbados,BRB,2005,74.61919403,52.5,141482,11.55965996
649,Barbados,BRB,2006,85.45536804,55.29999924,149551,13.98314095
650,Barbados,BRB,2007,92.42769623,58.20000076,157990,16.91173363
651,Barbados,BRB,2008,103.1134567,61.40000153,167405,17.58053398
652,Barbados,BRB,2009,119.9061584,64.69999695,177149,20.3856926
653,Barbados,BRB,2010,124.0774689,65.09999847,178841,19.91628075
654,Barbados,BRB,2011,122.944519,66.5,183208,22.13317299
655,Barbados,BRB,2012,123.12117,71.19999695,196659,23.57552528
656,Barbados,BRB,2013,108.2350769,71.80000305,198795,23.84767914
657,Barbados,BRB,2014,107.2430191,75.16000366,208570,27.29034615
658,Barbados,BRB,2015,117.3374863,76.11000061,211658,27.43162155
659,Barbados,BRB,2016,116.2395554,79.54940033,221672,30.40175438
660,Barbados,BRB,2017,115.1391144,81.76078033,228275,31.2124424
661,Barbados,BRB,2018,114.891449,0,0,31.16790771
662,Barbados,BRB,2019,114.7377396,0,0,37.21034622
663,Barbados,BRB,2020,102.6533279,0,0,44.54110336
664,Belarus,BLR,1980,0,0,0,0
665,Belarus,BLR,1981,0,0,0,0
666,Belarus,BLR,1982,0,0,0,0
667,Belarus,BLR,1983,0,0,0,0
668,Belarus,BLR,1984,0,0,0,0
669,Belarus,BLR,1985,0,0,0,0
670,Belarus,BLR,1986,0,0,0,0
671,Belarus,BLR,1987,0,0,0,0
672,Belarus,BLR,1988,0,0,0,0
673,Belarus,BLR,1989,0,0,0,0
674,Belarus,BLR,1990,0,0,0,0
675,Belarus,BLR,1991,0,0,0,0
676,Belarus,BLR,1992,0,0,0,0
677,Belarus,BLR,1993,0.003196803,0,0,0
678,Belarus,BLR,1994,0.017055307,0.000485951,51,0
679,Belarus,BLR,1995,0.058515869,0.002921254,306,0
680,Belarus,BLR,1996,0.065187611,0.029298294,3058,0
681,Belarus,BLR,1997,0.08159335,0.04902089,5099,0
682,Belarus,BLR,1998,0.121915907,0.073868901,7651,0
683,Belarus,BLR,1999,0.236355975,0.494881243,51014,0
684,Belarus,BLR,2000,0.499947727,1.860398173,190812,0
685,Belarus,BLR,2001,1.409880161,4.300615788,438715,0
686,Belarus,BLR,2002,4.746908188,8.950971603,907216,0.000205214
687,Belarus,BLR,2003,11.55049992,0,0,0.001270762
688,Belarus,BLR,2004,23.2855587,0,0,0.007798987
689,Belarus,BLR,2005,42.87243652,0,0,0.01635626
690,Belarus,BLR,2006,62.6255455,16.20000076,1599701,0.119986765
691,Belarus,BLR,2007,73.41373444,19.70000076,1935720,1.79110527
692,Belarus,BLR,2008,85.98460388,23,2251201,5.056461811
693,Belarus,BLR,2009,102.6825409,27.43000031,2676540,11.57926846
694,Belarus,BLR,2010,109.6844025,31.79999924,3094593,17.69139481
695,Belarus,BLR,2011,113.5904007,39.64889526,3848712,22.28355408
696,Belarus,BLR,2012,113.3738861,46.90999985,4547340,26.88573456
697,Belarus,BLR,2013,117.9437866,54.16999817,5249692,29.56269073
698,Belarus,BLR,2014,120.8889694,59.02000046,5721246,28.46079826
699,Belarus,BLR,2015,121.2815781,62.23036194,6036724,30.75926399
700,Belarus,BLR,2016,121.1126251,71.11304474,6903733,32.47559738
701,Belarus,BLR,2017,120.7921906,74.43644714,7226196,33.47310638
702,Belarus,BLR,2018,122.9252243,79.12989044,7672096,33.86912918
703,Belarus,BLR,2019,123.0082855,82.78915405,8008999,34.01110077
704,Belarus,BLR,2020,123.8616104,85.08999634,8197353,34.45275497
705,Belgium,BEL,1980,0,0,0,0
706,Belgium,BEL,1981,0,0,0,0
707,Belgium,BEL,1982,0,0,0,0
708,Belgium,BEL,1983,0,0,0,0
709,Belgium,BEL,1984,0,0,0,0
710,Belgium,BEL,1985,0,0,0,0
711,Belgium,BEL,1986,0.038253352,0,0,0
712,Belgium,BEL,1987,0.072649263,0,0,0
713,Belgium,BEL,1988,0.192328155,0,0,0
714,Belgium,BEL,1989,0.308521599,0,0,0
715,Belgium,BEL,1990,0.428519577,0.00100674,100,0
716,Belgium,BEL,1991,0.512179732,0.020072645,2005,0
717,Belgium,BEL,1992,0.609837115,0.100041024,10021,0
718,Belgium,BEL,1993,0.669761658,0.199446052,20032,0
719,Belgium,BEL,1994,1.26104784,0.695994675,70081,0
720,Belgium,BEL,1995,2.309551954,0.991662979,100110,0
721,Belgium,BEL,1996,4.684160709,2.968411684,300499,0
722,Belgium,BEL,1997,9.531632423,4.938080788,501456,0
723,Belgium,BEL,1998,17.15576553,7.886622906,803532,0.106707834
724,Belgium,BEL,1999,31.07315826,13.77221489,1408102,0.224277332
725,Belgium,BEL,2000,54.74598312,29.43169212,3020972,1.402592301
726,Belgium,BEL,2001,74.59042358,31.28839493,3225599,4.457894802
727,Belgium,BEL,2002,78.16562653,46.33000183,4797735,7.867120743
728,Belgium,BEL,2003,82.59725189,49.97000122,5198154,11.92940044
729,Belgium,BEL,2004,87.13361359,53.86000061,5631690,15.45730877
730,Belgium,BEL,2005,91.06664276,55.81999969,5870578,19.06329536
731,Belgium,BEL,2006,92.72939301,59.72000122,6320150,23.08574486
732,Belgium,BEL,2007,100.3790512,64.44000244,6865243,25.51629448
733,Belgium,BEL,2008,105.2227325,66,7079635,27.67016411
734,Belgium,BEL,2009,108.4282227,70,7560950,29.03572273
735,Belgium,BEL,2010,111.1100769,75,8158461,30.83667183
736,Belgium,BEL,2011,113.4565201,81.60999298,8940980,32.17546844
737,Belgium,BEL,2012,111.0778275,80.71999359,8904336,33.30527496
738,Belgium,BEL,2013,110.410675,82.17019653,9123571,34.32772827
739,Belgium,BEL,2014,113.4877625,85,9500218,35.74653244
740,Belgium,BEL,2015,113.1658249,85.05294037,9567015,36.50842285
741,Belgium,BEL,2016,110.5368729,86.51647949,9790929,37.60922241
742,Belgium,BEL,2017,99.45303345,87.67967987,9981885,38.3456192
743,Belgium,BEL,2018,99.69668579,88.6473465,10148878,39.21686172
744,Belgium,BEL,2019,99.74214172,90.27542877,10391216,39.78313828
745,Belgium,BEL,2020,99.48320007,91.52641296,10582024,40.84869766
746,Belize,BLZ,1980,0,0,0,0
747,Belize,BLZ,1981,0,0,0,0
748,Belize,BLZ,1982,0,0,0,0
749,Belize,BLZ,1983,0,0,0,0
750,Belize,BLZ,1984,0,0,0,0
751,Belize,BLZ,1985,0,0,0,0
752,Belize,BLZ,1986,0,0,0,0
753,Belize,BLZ,1987,0,0,0,0
754,Belize,BLZ,1988,0,0,0,0
755,Belize,BLZ,1989,0,0,0,0
756,Belize,BLZ,1990,0,0,0,0
757,Belize,BLZ,1991,0,0,0,0
758,Belize,BLZ,1992,0,0,0,0
759,Belize,BLZ,1993,0.202406615,0,0,0
760,Belize,BLZ,1994,0.412534714,0,0,0
761,Belize,BLZ,1995,0.747476578,0.045397181,92,0
762,Belize,BLZ,1996,1.022165656,0.882807314,1853,0
763,Belize,BLZ,1997,1.148118019,1.288582325,2798,0
764,Belize,BLZ,1998,1.535327792,2.091516495,4704,0
765,Belize,BLZ,1999,2.757879019,4.076740742,9489,0
766,Belize,BLZ,2000,6.797808647,5.963835239,14338,0
767,Belize,BLZ,2001,15.3511095,0,0,0
768,Belize,BLZ,2002,19.71544838,5.684251308,14552,0
769,Belize,BLZ,2003,22.41922569,0,0,0.348891169
770,Belize,BLZ,2004,27.12438202,9.800000191,26670,1.022408366
771,Belize,BLZ,2005,33.82663727,17,47666,1.769556046
772,Belize,BLZ,2006,40.50403595,24,69299,2.48687911
773,Belize,BLZ,2007,39.56659317,24.60000038,73107,2.501463175
774,Belize,BLZ,2008,52.15775681,26.29999924,80396,2.622684717
775,Belize,BLZ,2009,51.41599655,27.20000076,85456,2.650521994
776,Belize,BLZ,2010,60.22408676,28.20000076,90836,2.76464963
777,Belize,BLZ,2011,67.3476944,30.70000076,101171,2.936678886
778,Belize,BLZ,2012,51.01272202,31,104491,2.950591803
779,Belize,BLZ,2013,50.50836563,33.59999847,115818,2.863630533
780,Belize,BLZ,2014,48.75964355,38.70000076,136357,2.801627874
781,Belize,BLZ,2015,58.72170258,41.59000015,149676,4.815021038
782,Belize,BLZ,2016,60.5124855,44.57574081,163739,4.987513542
783,Belize,BLZ,2017,63.72026443,47.08262634,176420,5.057894707
784,Belize,BLZ,2018,64.29904938,49.79999924,190274,6.436926842
785,Belize,BLZ,2019,65.30473328,50.79999924,197664,7.58288002
786,Belize,BLZ,2020,66.3937149,0,0,9.053688049
787,Benin,BEN,1980,0,0,0,0
788,Benin,BEN,1981,0,0,0,0
789,Benin,BEN,1982,0,0,0,0
790,Benin,BEN,1983,0,0,0,0
791,Benin,BEN,1984,0,0,0,0
792,Benin,BEN,1985,0,0,0,0
793,Benin,BEN,1986,0,0,0,0
794,Benin,BEN,1987,0,0,0,0
795,Benin,BEN,1988,0,0,0,0
796,Benin,BEN,1989,0,0,0,0
797,Benin,BEN,1990,0,0,0,0
798,Benin,BEN,1991,0,0,0,0
799,Benin,BEN,1992,0,0,0,0
800,Benin,BEN,1993,0,0,0,0
801,Benin,BEN,1994,0,0,0,0
802,Benin,BEN,1995,0.017779861,0,0,0
803,Benin,BEN,1996,0.044418853,0.0016931,105,0
804,Benin,BEN,1997,0.068373874,0.024648797,1574,0
805,Benin,BEN,1998,0.097152129,0.047877304,3152,0
806,Benin,BEN,1999,0.109077029,0.154906735,10516,0
807,Benin,BEN,2000,0.807987154,0.225247845,15763,0
808,Benin,BEN,2001,1.766351819,0.363417894,26210,0
809,Benin,BEN,2002,2.998741388,0.70294559,52241,0.000287853
810,Benin,BEN,2003,3.140393257,0.951327085,72864,0.000279235
811,Benin,BEN,2004,5.92673254,1.182541013,93356,0.001045161
812,Benin,BEN,2005,7.46993494,1.27103138,103582,0.002455456
813,Benin,BEN,2006,12.84824467,1.537854314,129220,0.018230725
814,Benin,BEN,2007,24.26760864,1.789999962,154795,0.008397604
815,Benin,BEN,2008,41.68562698,1.850000024,164770,0.096861869
816,Benin,BEN,2009,56.27180862,2.24000001,205464,0.213098064
817,Benin,BEN,2010,76.90743256,3.130000114,295651,0.293871492
818,Benin,BEN,2011,82.0774231,4.148323059,403482,0.396741033
819,Benin,BEN,2012,86.41824341,4.5,450634,0.429231495
820,Benin,BEN,2013,96.23029327,4.900000095,505128,0.42457509
821,Benin,BEN,2014,84.18939972,6,636891,0.441525131
822,Benin,BEN,2015,88.1051178,11.25498772,1230484,0.692731977
823,Benin,BEN,2016,81.79211426,14.5,1632713,0.205094472
824,Benin,BEN,2017,78.5045929,18.70000076,2168599,0.256058097
825,Benin,BEN,2018,82.3842926,19,2268731,0.23538439
826,Benin,BEN,2019,87.70201111,22.39999962,2753059,0.215529829
827,Benin,BEN,2020,91.89727783,25.79999924,3261925,0.247302696
828,Bermuda,BMU,1980,0,0,0,0
829,Bermuda,BMU,1981,0,0,0,0
830,Bermuda,BMU,1982,0,0,0,0
831,Bermuda,BMU,1983,0,0,0,0
832,Bermuda,BMU,1984,0,0,0,0
833,Bermuda,BMU,1985,0,0,0,0
834,Bermuda,BMU,1986,0,0,0,0
835,Bermuda,BMU,1989,1.216465592,0,0,0
836,Bermuda,BMU,1990,1.80419898,0,0,0
837,Bermuda,BMU,1991,2.321831703,0,0,0
838,Bermuda,BMU,1992,3.103111029,0,0,0
839,Bermuda,BMU,1993,5.418326855,0,0,0
840,Bermuda,BMU,1994,8.125069618,0,0,0
841,Bermuda,BMU,1995,9.968159676,6.838163376,4068,0
842,Bermuda,BMU,1996,12.51293659,16.20246696,9698,0
843,Bermuda,BMU,1997,16.03620529,24.18925667,14574,0
844,Bermuda,BMU,1998,19.52386093,32.10375977,19463,0
845,Bermuda,BMU,1999,19.78361702,39.94758987,24370,0
846,Bermuda,BMU,2000,19.99630928,42.94985962,26367,0
847,Bermuda,BMU,2001,20.40900612,47.50970078,29354,0
848,Bermuda,BMU,2002,45.69270325,52.03159714,32341,0
849,Bermuda,BMU,2003,60.65844727,56.5220108,35321,0
850,Bermuda,BMU,2004,74.07407379,60.99086761,38277,0
851,Bermuda,BMU,2005,79.56895447,65.44706726,41219,27.90195847
852,Bermuda,BMU,2006,90.71971893,69.8996582,44104,35.68862534
853,Bermuda,BMU,2007,104.3415146,74.35059357,46975,43.54972839
854,Bermuda,BMU,2008,119.8222351,82.30000305,52077,51.50081253
855,Bermuda,BMU,2009,129.4271698,83.25,52760,60.90690231
856,Bermuda,BMU,2010,134.8850708,84.20999908,53445,61.32529831
857,Bermuda,BMU,2012,140.5687561,91.29930115,58049,0
858,Bermuda,BMU,2013,146.4604034,95.30000305,60541,62.28062057
859,Bermuda,BMU,2014,92.90678406,96.80000305,61347,54.23921967
860,Bermuda,BMU,2015,59.66212463,98.3236084,62106,47.10167694
861,Bermuda,BMU,2016,100.8348846,98,61828,35.9789772
862,Bermuda,BMU,2017,103.0896606,98.37000275,62263,36.17503738
863,Bermuda,BMU,2019,107.1897125,0,0,36.79646683
864,Bermuda,BMU,2020,109.1878357,0,0,36.93117905
865,Bhutan,BTN,1980,0,0,0,0
866,Bhutan,BTN,1981,0,0,0,0
867,Bhutan,BTN,1982,0,0,0,0
868,Bhutan,BTN,1983,0,0,0,0
869,Bhutan,BTN,1984,0,0,0,0
870,Bhutan,BTN,1985,0,0,0,0
871,Bhutan,BTN,1986,0,0,0,0
872,Bhutan,BTN,1987,0,0,0,0
873,Bhutan,BTN,1988,0,0,0,0
874,Bhutan,BTN,1989,0,0,0,0
875,Bhutan,BTN,1990,0,0,0,0
876,Bhutan,BTN,1991,0,0,0,0
877,Bhutan,BTN,1992,0,0,0,0
878,Bhutan,BTN,1993,0,0,0,0
879,Bhutan,BTN,1994,0,0,0,0
880,Bhutan,BTN,1995,0,0,0,0
881,Bhutan,BTN,1996,0,0,0,0
882,Bhutan,BTN,1997,0,0,0,0
883,Bhutan,BTN,1998,0,0,0,0
884,Bhutan,BTN,1999,0,0.137571514,786,0
885,Bhutan,BTN,2000,0,0.400944442,2354,0
886,Bhutan,BTN,2001,0,0.864628553,5216,0
887,Bhutan,BTN,2002,0,1.675802588,10374,0
888,Bhutan,BTN,2003,0.3591685,2.436912298,15465,0
889,Bhutan,BTN,2004,2.995859623,3.156984091,20520,0
890,Bhutan,BTN,2005,5.549227238,3.847106695,25519,0
891,Bhutan,BTN,2006,12.48505497,4.518317223,30421,0
892,Bhutan,BTN,2007,22.47622108,5.920000076,40352,0
893,Bhutan,BTN,2008,37.73437881,6.550000191,45178,0.30672425
894,Bhutan,BTN,2009,49.96705246,7.170000076,50024,0.497992843
895,Bhutan,BTN,2010,57.5221405,13.60000038,95951,1.265494108
896,Bhutan,BTN,2011,69.83850861,14.39999962,102721,1.908703089
897,Bhutan,BTN,2012,79.94657898,15.60000038,112500,2.389745474
898,Bhutan,BTN,2013,76.64160156,22.39999962,163273,2.88368535
899,Bhutan,BTN,2014,86.85511017,30.29999924,223118,3.473865032
900,Bhutan,BTN,2015,92.83820343,39.79999924,295827,3.829498529
901,Bhutan,BTN,2016,94.79644775,41.77264404,313196,2.238200188
902,Bhutan,BTN,2017,97.99614716,46.20000076,349332,2.240856886
903,Bhutan,BTN,2018,93.26155853,49.5,377241,1.431889176
904,Bhutan,BTN,2019,95.56370544,53.5,410595,1.14979589
905,Bhutan,BTN,2020,96.56937408,53.5,413294,0.413292766
906,Bolivia,BOL,1980,0,0,0,0
907,Bolivia,BOL,1981,0,0,0,0
908,Bolivia,BOL,1982,0,0,0,0
909,Bolivia,BOL,1983,0,0,0,0
910,Bolivia,BOL,1984,0,0,0,0
911,Bolivia,BOL,1985,0,0,0,0
912,Bolivia,BOL,1986,0,0,0,0
913,Bolivia,BOL,1987,0,0,0,0
914,Bolivia,BOL,1988,0,0,0,0
915,Bolivia,BOL,1989,0,0,0,0
916,Bolivia,BOL,1990,0,0,0,0
917,Bolivia,BOL,1991,0.004207402,0,0,0
918,Bolivia,BOL,1992,0.021659227,0,0,0
919,Bolivia,BOL,1993,0.036360651,0,0,0
920,Bolivia,BOL,1994,0.05432051,0,0,0
921,Bolivia,BOL,1995,0.09483967,0.066807568,5239,0
